policyID,statecode,county
139920,FL,LAFAYETTE COUNTY
464379,FL,LAFAYETTE COUNTY
110577,FL,LAFAYETTE COUNTY
964532,FL,LAFAYETTE COUNTY
783365,FL,LAFAYETTE COUNTY
243580,FL,LAFAYETTE COUNTY
936931,FL,LAFAYETTE COUNTY
464273,FL,LAFAYETTE COUNTY
142893,FL,LAFAYETTE COUNTY
583948,FL,LAFAYETTE COUNTY
466262,FL,LAFAYETTE COUNTY
868179,FL,CLAY COUNTY
368509,FL,CLAY COUNTY
825334,FL,CLAY COUNTY
584286,FL,CLAY COUNTY
426369,FL,CLAY COUNTY
621175,FL,CLAY COUNTY
740683,FL,CLAY COUNTY
974438,FL,CLAY COUNTY
443137,FL,CLAY COUNTY
174313,FL,CLAY COUNTY
515429,FL,CLAY COUNTY
168714,FL,CLAY COUNTY
967565,FL,CLAY COUNTY
216270,FL,CLAY COUNTY
650875,FL,CLAY COUNTY
971511,FL,CLAY COUNTY
413953,FL,CLAY COUNTY
450658,FL,CLAY COUNTY
228299,FL,CLAY COUNTY
717202,FL,CLAY COUNTY
772804,FL,CLAY COUNTY
932466,FL,CLAY COUNTY
533299,FL,CLAY COUNTY
284003,FL,CLAY COUNTY
205704,FL,CLAY COUNTY
346837,FL,CLAY COUNTY
371665,FL,CLAY COUNTY
574882,FL,CLAY COUNTY
110888,FL,CLAY COUNTY
375055,FL,BAKER COUNTY
482716,FL,BAKER COUNTY
603519,FL,BAKER COUNTY
268570,FL,BAKER COUNTY
820558,FL,CLAY COUNTY
498729,FL,CLAY COUNTY
950716,FL,CLAY COUNTY
128894,FL,CLAY COUNTY
881492,FL,CLAY COUNTY
321346,FL,CLAY COUNTY
581291,FL,CLAY COUNTY
370644,FL,CLAY COUNTY
545031,FL,CLAY COUNTY
201089,FL,CLAY COUNTY
790967,FL,CLAY COUNTY
558007,FL,CLAY COUNTY
125552,FL,CLAY COUNTY
527643,FL,CLAY COUNTY
110872,FL,CLAY COUNTY
893113,FL,CLAY COUNTY
575211,FL,CLAY COUNTY
665536,FL,CLAY COUNTY
273487,FL,CLAY COUNTY
280674,FL,CLAY COUNTY
248341,FL,CLAY COUNTY
113250,FL,CLAY COUNTY
430658,FL,CLAY COUNTY
449510,FL,CLAY COUNTY
814098,FL,CLAY COUNTY
491496,FL,CLAY COUNTY
519546,FL,CLAY COUNTY
399722,FL,CLAY COUNTY
898714,FL,CLAY COUNTY
284335,FL,CLAY COUNTY
328660,FL,CLAY COUNTY
939217,FL,CLAY COUNTY
312341,FL,CLAY COUNTY
851500,FL,CLAY COUNTY
206063,FL,CLAY COUNTY
911054,FL,CLAY COUNTY
990316,FL,CLAY COUNTY
998798,FL,CLAY COUNTY
743895,FL,CLAY COUNTY
183291,FL,CLAY COUNTY
762494,FL,CLAY COUNTY
614159,FL,CLAY COUNTY
313157,FL,CLAY COUNTY
549388,FL,CLAY COUNTY
381206,FL,CLAY COUNTY
903839,FL,CLAY COUNTY
484007,FL,CLAY COUNTY
758694,FL,CLAY COUNTY
718473,FL,CLAY COUNTY
310500,FL,CLAY COUNTY
951965,FL,CLAY COUNTY
686067,FL,CLAY COUNTY
630246,FL,CLAY COUNTY
960864,FL,CLAY COUNTY
368093,FL,CLAY COUNTY
596039,FL,CLAY COUNTY
793688,FL,CLAY COUNTY
655727,FL,CLAY COUNTY
203305,FL,CLAY COUNTY
625673,FL,CLAY COUNTY
484687,FL,CLAY COUNTY
745529,FL,CLAY COUNTY
595624,FL,CLAY COUNTY
901277,FL,CLAY COUNTY
986412,FL,CLAY COUNTY
555955,FL,CLAY COUNTY
817829,FL,CLAY COUNTY
447682,FL,CLAY COUNTY
791246,FL,CLAY COUNTY
828195,FL,CLAY COUNTY
349231,FL,CLAY COUNTY
327231,FL,CLAY COUNTY
157885,FL,CLAY COUNTY
480677,FL,CLAY COUNTY
469669,FL,CLAY COUNTY
162340,FL,CLAY COUNTY
368883,FL,CLAY COUNTY
823110,FL,CLAY COUNTY
805930,FL,CLAY COUNTY
615055,FL,CLAY COUNTY
510571,FL,CLAY COUNTY
599636,FL,CLAY COUNTY
252174,FL,CLAY COUNTY
801148,FL,CLAY COUNTY
793447,FL,CLAY COUNTY
787827,FL,CLAY COUNTY
970645,FL,CLAY COUNTY
829730,FL,CLAY COUNTY
693967,FL,CLAY COUNTY
780380,FL,CLAY COUNTY
816959,FL,CLAY COUNTY
575231,FL,CLAY COUNTY
625865,FL,CLAY COUNTY
132961,FL,CLAY COUNTY
418645,FL,CLAY COUNTY
451133,FL,CLAY COUNTY
688245,FL,CLAY COUNTY
516626,FL,CLAY COUNTY
529970,FL,ST  JOHNS COUNTY
884768,FL,ST  JOHNS COUNTY
163481,FL,ST  JOHNS COUNTY
758210,FL,ST  JOHNS COUNTY
249945,FL,ST  JOHNS COUNTY
805642,FL,ST  JOHNS COUNTY
240151,FL,ST  JOHNS COUNTY
144321,FL,ST  JOHNS COUNTY
872373,FL,ST  JOHNS COUNTY
775283,FL,ST  JOHNS COUNTY
138616,FL,ST  JOHNS COUNTY
397202,FL,ST  JOHNS COUNTY
758276,FL,ST  JOHNS COUNTY
217068,FL,ST  JOHNS COUNTY
627387,FL,ST  JOHNS COUNTY
611518,FL,ST  JOHNS COUNTY
474581,FL,ST  JOHNS COUNTY
581062,FL,ST  JOHNS COUNTY
242620,FL,ST  JOHNS COUNTY
599189,FL,ST  JOHNS COUNTY
240859,FL,ST  JOHNS COUNTY
392938,FL,ST  JOHNS COUNTY
868280,FL,ST  JOHNS COUNTY
640979,FL,ST  JOHNS COUNTY
924750,FL,ST  JOHNS COUNTY
753749,FL,FLAGLER COUNTY
218910,FL,ST  JOHNS COUNTY
716300,FL,ST  JOHNS COUNTY
592140,FL,ST  JOHNS COUNTY
405514,FL,ST  JOHNS COUNTY
201544,FL,ST  JOHNS COUNTY
952351,FL,ST  JOHNS COUNTY
453419,FL,ST  JOHNS COUNTY
636902,FL,ST  JOHNS COUNTY
836032,FL,ST  JOHNS COUNTY
587845,FL,ST  JOHNS COUNTY
268554,FL,ST  JOHNS COUNTY
218318,FL,ST  JOHNS COUNTY
429098,FL,ST  JOHNS COUNTY
904790,FL,ST  JOHNS COUNTY
341035,FL,ST  JOHNS COUNTY
766044,FL,ST  JOHNS COUNTY
900080,FL,ST  JOHNS COUNTY
736640,FL,ST  JOHNS COUNTY
876566,FL,ST  JOHNS COUNTY
937515,FL,ST  JOHNS COUNTY
123359,FL,ST  JOHNS COUNTY
147295,FL,ST  JOHNS COUNTY
638119,FL,ST  JOHNS COUNTY
686788,FL,ST  JOHNS COUNTY
293065,FL,ST  JOHNS COUNTY
180193,FL,ST  JOHNS COUNTY
772617,FL,ST  JOHNS COUNTY
403715,FL,ST  JOHNS COUNTY
361295,FL,ST  JOHNS COUNTY
927744,FL,ST  JOHNS COUNTY
216775,FL,ST  JOHNS COUNTY
594385,FL,ST  JOHNS COUNTY
197723,FL,ST  JOHNS COUNTY
578894,FL,ST  JOHNS COUNTY
768448,FL,ST  JOHNS COUNTY
481388,FL,ST  JOHNS COUNTY
313664,FL,ST  JOHNS COUNTY
731719,FL,ST  JOHNS COUNTY
308578,FL,ST  JOHNS COUNTY
121709,FL,ST  JOHNS COUNTY
716004,FL,ST  JOHNS COUNTY
661496,FL,ST  JOHNS COUNTY
612626,FL,ST  JOHNS COUNTY
352290,FL,ST  JOHNS COUNTY
400096,FL,ST  JOHNS COUNTY
940268,FL,ST  JOHNS COUNTY
301031,FL,ST  JOHNS COUNTY
217378,FL,ST  JOHNS COUNTY
455667,FL,ST  JOHNS COUNTY
780296,FL,ST  JOHNS COUNTY
889509,FL,ST  JOHNS COUNTY
543467,FL,ST  JOHNS COUNTY
898563,FL,ST  JOHNS COUNTY
453122,FL,ST  JOHNS COUNTY
892997,FL,ST  JOHNS COUNTY
406909,FL,ST  JOHNS COUNTY
597721,FL,ST  JOHNS COUNTY
413465,FL,ST  JOHNS COUNTY
505886,FL,ST  JOHNS COUNTY
989269,FL,ST  JOHNS COUNTY
724533,FL,ST  JOHNS COUNTY
113070,FL,ST  JOHNS COUNTY
246966,FL,ST  JOHNS COUNTY
270693,FL,ST  JOHNS COUNTY
171637,FL,ST  JOHNS COUNTY
931285,FL,ST  JOHNS COUNTY
958269,FL,ST  JOHNS COUNTY
479436,FL,ST  JOHNS COUNTY
603012,FL,ST  JOHNS COUNTY
745546,FL,ST  JOHNS COUNTY
675553,FL,ST  JOHNS COUNTY
259171,FL,ST  JOHNS COUNTY
225244,FL,ST  JOHNS COUNTY
845968,FL,ST  JOHNS COUNTY
138896,FL,ST  JOHNS COUNTY
333908,FL,ST  JOHNS COUNTY
691453,FL,ST  JOHNS COUNTY
575150,FL,ST  JOHNS COUNTY
439688,FL,ST  JOHNS COUNTY
921842,FL,ST  JOHNS COUNTY
435330,FL,ST  JOHNS COUNTY
132865,FL,ST  JOHNS COUNTY
642061,FL,UNION COUNTY
623689,FL,UNION COUNTY
992919,FL,ST  JOHNS COUNTY
569166,FL,ST  JOHNS COUNTY
951214,FL,ST  JOHNS COUNTY
365016,FL,ST  JOHNS COUNTY
992740,FL,ST  JOHNS COUNTY
739949,FL,ST  JOHNS COUNTY
874599,FL,ST  JOHNS COUNTY
860965,FL,ST  JOHNS COUNTY
330165,FL,ST  JOHNS COUNTY
650181,FL,ST  JOHNS COUNTY
749222,FL,ST  JOHNS COUNTY
178508,FL,ST  JOHNS COUNTY
398028,FL,ST  JOHNS COUNTY
559266,FL,ST  JOHNS COUNTY
705300,FL,ST  JOHNS COUNTY
536447,FL,ST  JOHNS COUNTY
158793,FL,ST  JOHNS COUNTY
831984,FL,ST  JOHNS COUNTY
963320,FL,ST  JOHNS COUNTY
107299,FL,ST  JOHNS COUNTY
605850,FL,ST  JOHNS COUNTY
395298,FL,ST  JOHNS COUNTY
670035,FL,ST  JOHNS COUNTY
625216,FL,ST  JOHNS COUNTY
397233,FL,ST  JOHNS COUNTY
167116,FL,ST  JOHNS COUNTY
451362,FL,ST  JOHNS COUNTY
136213,FL,ST  JOHNS COUNTY
582888,FL,ST  JOHNS COUNTY
771693,FL,ST  JOHNS COUNTY
441366,FL,ST  JOHNS COUNTY
647091,FL,ST  JOHNS COUNTY
601572,FL,ST  JOHNS COUNTY
698704,FL,ST  JOHNS COUNTY
513996,FL,ST  JOHNS COUNTY
231209,FL,ST  JOHNS COUNTY
684474,FL,ST  JOHNS COUNTY
862827,FL,ST  JOHNS COUNTY
203365,FL,ST  JOHNS COUNTY
389215,FL,ST  JOHNS COUNTY
748106,FL,ST  JOHNS COUNTY
998686,FL,ST  JOHNS COUNTY
917134,FL,ST  JOHNS COUNTY
854991,FL,ST  JOHNS COUNTY
270478,FL,ST  JOHNS COUNTY
791159,FL,ST  JOHNS COUNTY
381856,FL,ST  JOHNS COUNTY
862845,FL,ST  JOHNS COUNTY
650764,FL,ST  JOHNS COUNTY
799393,FL,ST  JOHNS COUNTY
668169,FL,ST  JOHNS COUNTY
409123,FL,ST  JOHNS COUNTY
437215,FL,ST  JOHNS COUNTY
416022,FL,ST  JOHNS COUNTY
198890,FL,ST  JOHNS COUNTY
109952,FL,ST  JOHNS COUNTY
706975,FL,ST  JOHNS COUNTY
231215,FL,ST  JOHNS COUNTY
195370,FL,ST  JOHNS COUNTY
498459,FL,ST  JOHNS COUNTY
437327,FL,ST  JOHNS COUNTY
125310,FL,ST  JOHNS COUNTY
841542,FL,ST  JOHNS COUNTY
609192,FL,ST  JOHNS COUNTY
436819,FL,ST  JOHNS COUNTY
404396,FL,ST  JOHNS COUNTY
675631,FL,ST  JOHNS COUNTY
875517,FL,ST  JOHNS COUNTY
122968,FL,ST  JOHNS COUNTY
462865,FL,ST  JOHNS COUNTY
762271,FL,ST  JOHNS COUNTY
118657,FL,ST  JOHNS COUNTY
680967,FL,ST  JOHNS COUNTY
235283,FL,ST  JOHNS COUNTY
978723,FL,ST  JOHNS COUNTY
553660,FL,ST  JOHNS COUNTY
373053,FL,ST  JOHNS COUNTY
539364,FL,ST  JOHNS COUNTY
803437,FL,ST  JOHNS COUNTY
128242,FL,ST  JOHNS COUNTY
946299,FL,ST  JOHNS COUNTY
526205,FL,ST  JOHNS COUNTY
236986,FL,ST  JOHNS COUNTY
189489,FL,ST  JOHNS COUNTY
707198,FL,ST  JOHNS COUNTY
576623,FL,ST  JOHNS COUNTY
183496,FL,ST  JOHNS COUNTY
380278,FL,ST  JOHNS COUNTY
973374,FL,ST  JOHNS COUNTY
949520,FL,ST  JOHNS COUNTY
261179,FL,ST  JOHNS COUNTY
519120,FL,ST  JOHNS COUNTY
878456,FL,ST  JOHNS COUNTY
786881,FL,ST  JOHNS COUNTY
378835,FL,ST  JOHNS COUNTY
725244,FL,ST  JOHNS COUNTY
130019,FL,ST  JOHNS COUNTY
512917,FL,ST  JOHNS COUNTY
357588,FL,ST  JOHNS COUNTY
499308,FL,ST  JOHNS COUNTY
980137,FL,ST  JOHNS COUNTY
569071,FL,ST  JOHNS COUNTY
964046,FL,ST  JOHNS COUNTY
407793,FL,ST  JOHNS COUNTY
122489,FL,ST  JOHNS COUNTY
380501,FL,ST  JOHNS COUNTY
442434,FL,ST  JOHNS COUNTY
296989,FL,ST  JOHNS COUNTY
888060,FL,ST  JOHNS COUNTY
633291,FL,ST  JOHNS COUNTY
574669,FL,ST  JOHNS COUNTY
406476,FL,ST  JOHNS COUNTY
511659,FL,ST  JOHNS COUNTY
640168,FL,ST  JOHNS COUNTY
879768,FL,ST  JOHNS COUNTY
930040,FL,ST  JOHNS COUNTY
599300,FL,ST  JOHNS COUNTY
670732,FL,ST  JOHNS COUNTY
399700,FL,ST  JOHNS COUNTY
514895,FL,ST  JOHNS COUNTY
111328,FL,ST  JOHNS COUNTY
835575,FL,ST  JOHNS COUNTY
931096,FL,ST  JOHNS COUNTY
667421,FL,ST  JOHNS COUNTY
376640,FL,ST  JOHNS COUNTY
298326,FL,ST  JOHNS COUNTY
360789,FL,ST  JOHNS COUNTY
884365,FL,ST  JOHNS COUNTY
994959,FL,ST  JOHNS COUNTY
783989,FL,ST  JOHNS COUNTY
295393,FL,ST  JOHNS COUNTY
863621,FL,ST  JOHNS COUNTY
555963,FL,ST  JOHNS COUNTY
188565,FL,ST  JOHNS COUNTY
449286,FL,ST  JOHNS COUNTY
435175,FL,ST  JOHNS COUNTY
873404,FL,ST  JOHNS COUNTY
464220,FL,ST  JOHNS COUNTY
916914,FL,ST  JOHNS COUNTY
291833,FL,ST  JOHNS COUNTY
255895,FL,ST  JOHNS COUNTY
791510,FL,ST  JOHNS COUNTY
637980,FL,ST  JOHNS COUNTY
941716,FL,ST  JOHNS COUNTY
459212,FL,ST  JOHNS COUNTY
892568,FL,ST  JOHNS COUNTY
301816,FL,ST  JOHNS COUNTY
157792,FL,ST  JOHNS COUNTY
647230,FL,ST  JOHNS COUNTY
475305,FL,ST  JOHNS COUNTY
375580,FL,ST  JOHNS COUNTY
979654,FL,ST  JOHNS COUNTY
921392,FL,ST  JOHNS COUNTY
408811,FL,ST  JOHNS COUNTY
281805,FL,ST  JOHNS COUNTY
757566,FL,ST  JOHNS COUNTY
117339,FL,ST  JOHNS COUNTY
736974,FL,ST  JOHNS COUNTY
487567,FL,ST  JOHNS COUNTY
548600,FL,ST  JOHNS COUNTY
144572,FL,ST  JOHNS COUNTY
749121,FL,ST  JOHNS COUNTY
523825,FL,ST  JOHNS COUNTY
635004,FL,ST  JOHNS COUNTY
462386,FL,ST  JOHNS COUNTY
385025,FL,ST  JOHNS COUNTY
639695,FL,ST  JOHNS COUNTY
864004,FL,ST  JOHNS COUNTY
722782,FL,ST  JOHNS COUNTY
112287,FL,ST  JOHNS COUNTY
106762,FL,ST  JOHNS COUNTY
506991,FL,ST  JOHNS COUNTY
762146,FL,ST  JOHNS COUNTY
114301,FL,ST  JOHNS COUNTY
562126,FL,ST  JOHNS COUNTY
585198,FL,ST  JOHNS COUNTY
253679,FL,ST  JOHNS COUNTY
445604,FL,ST  JOHNS COUNTY
413464,FL,ST  JOHNS COUNTY
190995,FL,ST  JOHNS COUNTY
202119,FL,ST  JOHNS COUNTY
649647,FL,ST  JOHNS COUNTY
884533,FL,ST  JOHNS COUNTY
335413,FL,ST  JOHNS COUNTY
993817,FL,ST  JOHNS COUNTY
870532,FL,ST  JOHNS COUNTY
545979,FL,ST  JOHNS COUNTY
859457,FL,ST  JOHNS COUNTY
355302,FL,ST  JOHNS COUNTY
483553,FL,ST  JOHNS COUNTY
370205,FL,ST  JOHNS COUNTY
891996,FL,ST  JOHNS COUNTY
927742,FL,ST  JOHNS COUNTY
168150,FL,ST  JOHNS COUNTY
624584,FL,ST  JOHNS COUNTY
516745,FL,ST  JOHNS COUNTY
454696,FL,ST  JOHNS COUNTY
740371,FL,ST  JOHNS COUNTY
932402,FL,ST  JOHNS COUNTY
303989,FL,ST  JOHNS COUNTY
360717,FL,ST  JOHNS COUNTY
778894,FL,ST  JOHNS COUNTY
434500,FL,ST  JOHNS COUNTY
748017,FL,ST  JOHNS COUNTY
465519,FL,ST  JOHNS COUNTY
163798,FL,ST  JOHNS COUNTY
906567,FL,ST  JOHNS COUNTY
590757,FL,ST  JOHNS COUNTY
313089,FL,ST  JOHNS COUNTY
983962,FL,ST  JOHNS COUNTY
132292,FL,ST  JOHNS COUNTY
237087,FL,ST  JOHNS COUNTY
694928,FL,ST  JOHNS COUNTY
223304,FL,ST  JOHNS COUNTY
784993,FL,ST  JOHNS COUNTY
597925,FL,ST  JOHNS COUNTY
239592,FL,ST  JOHNS COUNTY
543820,FL,ST  JOHNS COUNTY
894167,FL,ST  JOHNS COUNTY
550003,FL,ST  JOHNS COUNTY
483888,FL,ST  JOHNS COUNTY
826944,FL,ST  JOHNS COUNTY
100929,FL,ST  JOHNS COUNTY
540121,FL,ST  JOHNS COUNTY
952268,FL,ST  JOHNS COUNTY
924229,FL,ST  JOHNS COUNTY
256211,FL,ST  JOHNS COUNTY
219411,FL,ST  JOHNS COUNTY
575720,FL,BAKER COUNTY
313165,FL,BAKER COUNTY
711976,FL,BAKER COUNTY
568643,FL,BAKER COUNTY
183849,FL,BRADFORD COUNTY
832860,FL,BRADFORD COUNTY
868988,FL,BRADFORD COUNTY
483711,FL,BRADFORD COUNTY
171938,FL,BRADFORD COUNTY
603099,FL,BRADFORD COUNTY
122151,FL,BRADFORD COUNTY
492456,FL,BRADFORD COUNTY
978224,FL,BRADFORD COUNTY
914938,FL,BRADFORD COUNTY
753857,FL,BRADFORD COUNTY
254771,FL,BRADFORD COUNTY
175297,FL,BRADFORD COUNTY
979257,FL,BRADFORD COUNTY
887054,FL,BRADFORD COUNTY
406287,FL,BRADFORD COUNTY
538584,FL,BRADFORD COUNTY
204117,FL,BRADFORD COUNTY
593152,FL,BRADFORD COUNTY
556621,FL,BRADFORD COUNTY
678201,FL,BRADFORD COUNTY
944295,FL,BRADFORD COUNTY
653499,FL,BRADFORD COUNTY
936566,FL,CLAY COUNTY
447164,FL,CLAY COUNTY
634360,FL,BRADFORD COUNTY
145948,FL,ST  JOHNS COUNTY
103158,FL,ST  JOHNS COUNTY
521338,FL,ST  JOHNS COUNTY
486769,FL,ST  JOHNS COUNTY
169678,FL,ST  JOHNS COUNTY
353768,FL,ST  JOHNS COUNTY
118356,FL,ST  JOHNS COUNTY
375387,FL,ST  JOHNS COUNTY
884077,FL,ST  JOHNS COUNTY
311926,FL,ST  JOHNS COUNTY
945129,FL,ST  JOHNS COUNTY
117329,FL,ST  JOHNS COUNTY
921952,FL,ST  JOHNS COUNTY
150263,FL,ST  JOHNS COUNTY
398144,FL,ST  JOHNS COUNTY
414086,FL,ST  JOHNS COUNTY
349098,FL,ST  JOHNS COUNTY
255714,FL,ST  JOHNS COUNTY
499205,FL,ST  JOHNS COUNTY
385962,FL,ST  JOHNS COUNTY
445381,FL,ST  JOHNS COUNTY
453104,FL,ST  JOHNS COUNTY
115845,FL,ST  JOHNS COUNTY
288494,FL,ST  JOHNS COUNTY
437659,FL,ST  JOHNS COUNTY
721230,FL,ST  JOHNS COUNTY
807857,FL,ST  JOHNS COUNTY
414917,FL,ST  JOHNS COUNTY
380114,FL,ST  JOHNS COUNTY
501405,FL,ST  JOHNS COUNTY
989701,FL,ST  JOHNS COUNTY
779882,FL,ST  JOHNS COUNTY
891094,FL,ST  JOHNS COUNTY
918544,FL,ST  JOHNS COUNTY
586838,FL,ST  JOHNS COUNTY
159854,FL,ST  JOHNS COUNTY
658231,FL,ST  JOHNS COUNTY
508110,FL,ST  JOHNS COUNTY
403228,FL,ST  JOHNS COUNTY
594354,FL,ST  JOHNS COUNTY
210518,FL,ST  JOHNS COUNTY
766511,FL,ST  JOHNS COUNTY
890294,FL,ST  JOHNS COUNTY
213481,FL,ST  JOHNS COUNTY
695462,FL,ST  JOHNS COUNTY
927116,FL,ST  JOHNS COUNTY
924212,FL,ST  JOHNS COUNTY
852064,FL,ST  JOHNS COUNTY
664212,FL,ST  JOHNS COUNTY
662676,FL,ST  JOHNS COUNTY
683665,FL,ST  JOHNS COUNTY
376560,FL,ST  JOHNS COUNTY
427608,FL,ST  JOHNS COUNTY
665613,FL,ST  JOHNS COUNTY
393299,FL,ST  JOHNS COUNTY
770045,FL,ST  JOHNS COUNTY
327042,FL,ST  JOHNS COUNTY
675862,FL,ST  JOHNS COUNTY
801785,FL,ST  JOHNS COUNTY
609418,FL,ST  JOHNS COUNTY
375036,FL,ST  JOHNS COUNTY
596422,FL,ST  JOHNS COUNTY
658164,FL,ST  JOHNS COUNTY
986262,FL,ST  JOHNS COUNTY
943849,FL,ST  JOHNS COUNTY
933588,FL,ST  JOHNS COUNTY
606258,FL,ST  JOHNS COUNTY
589802,FL,ST  JOHNS COUNTY
528400,FL,ST  JOHNS COUNTY
718093,FL,ST  JOHNS COUNTY
727040,FL,ST  JOHNS COUNTY
953534,FL,ST  JOHNS COUNTY
299937,FL,ST  JOHNS COUNTY
167723,FL,ST  JOHNS COUNTY
657135,FL,ST  JOHNS COUNTY
206044,FL,ST  JOHNS COUNTY
710264,FL,ST  JOHNS COUNTY
996566,FL,ST  JOHNS COUNTY
669136,FL,ST  JOHNS COUNTY
677947,FL,SUWANNEE COUNTY
516454,FL,SUWANNEE COUNTY
123859,FL,ST  JOHNS COUNTY
248415,FL,ST  JOHNS COUNTY
958827,FL,ST  JOHNS COUNTY
393324,FL,ST  JOHNS COUNTY
415961,FL,ST  JOHNS COUNTY
885257,FL,ST  JOHNS COUNTY
793227,FL,ST  JOHNS COUNTY
971567,FL,ST  JOHNS COUNTY
195562,FL,ST  JOHNS COUNTY
220013,FL,ST  JOHNS COUNTY
214533,FL,ST  JOHNS COUNTY
630518,FL,ST  JOHNS COUNTY
547227,FL,ST  JOHNS COUNTY
268608,FL,ST  JOHNS COUNTY
427338,FL,ST  JOHNS COUNTY
810947,FL,ST  JOHNS COUNTY
570960,FL,ST  JOHNS COUNTY
719610,FL,ST  JOHNS COUNTY
342194,FL,ST  JOHNS COUNTY
894790,FL,ST  JOHNS COUNTY
946791,FL,ST  JOHNS COUNTY
800975,FL,ST  JOHNS COUNTY
211065,FL,ST  JOHNS COUNTY
349477,FL,ST  JOHNS COUNTY
452100,FL,ST  JOHNS COUNTY
340300,FL,ST  JOHNS COUNTY
268376,FL,ST  JOHNS COUNTY
958241,FL,ST  JOHNS COUNTY
540993,FL,ST  JOHNS COUNTY
272822,FL,ST  JOHNS COUNTY
404015,FL,ST  JOHNS COUNTY
985604,FL,ST  JOHNS COUNTY
781066,FL,ST  JOHNS COUNTY
360718,FL,ST  JOHNS COUNTY
999732,FL,ST  JOHNS COUNTY
596037,FL,ST  JOHNS COUNTY
464023,FL,ST  JOHNS COUNTY
549331,FL,ST  JOHNS COUNTY
798587,FL,ST  JOHNS COUNTY
561654,FL,ST  JOHNS COUNTY
504198,FL,ST  JOHNS COUNTY
942836,FL,ST  JOHNS COUNTY
666050,FL,ST  JOHNS COUNTY
895607,FL,ST  JOHNS COUNTY
832689,FL,ST  JOHNS COUNTY
278236,FL,ST  JOHNS COUNTY
613343,FL,ST  JOHNS COUNTY
730314,FL,ST  JOHNS COUNTY
700074,FL,ST  JOHNS COUNTY
610022,FL,ST  JOHNS COUNTY
306242,FL,ST  JOHNS COUNTY
982591,FL,ST  JOHNS COUNTY
863659,FL,ST  JOHNS COUNTY
631586,FL,ST  JOHNS COUNTY
839176,FL,ST  JOHNS COUNTY
336869,FL,ST  JOHNS COUNTY
785489,FL,ST  JOHNS COUNTY
439322,FL,ST  JOHNS COUNTY
572604,FL,ST  JOHNS COUNTY
655053,FL,ST  JOHNS COUNTY
855888,FL,ST  JOHNS COUNTY
262277,FL,ST  JOHNS COUNTY
688520,FL,ST  JOHNS COUNTY
160892,FL,ST  JOHNS COUNTY
892209,FL,ST  JOHNS COUNTY
803278,FL,ST  JOHNS COUNTY
644349,FL,ST  JOHNS COUNTY
867706,FL,ST  JOHNS COUNTY
283980,FL,ST  JOHNS COUNTY
165110,FL,HAMILTON COUNTY
487759,FL,HAMILTON COUNTY
330577,FL,HAMILTON COUNTY
243415,FL,HAMILTON COUNTY
145681,FL,HAMILTON COUNTY
552494,FL,HAMILTON COUNTY
427835,FL,NASSAU COUNTY
833066,FL,NASSAU COUNTY
513513,FL,NASSAU COUNTY
653751,FL,NASSAU COUNTY
970852,FL,NASSAU COUNTY
851371,FL,NASSAU COUNTY
371816,FL,NASSAU COUNTY
717931,FL,NASSAU COUNTY
160596,FL,NASSAU COUNTY
751786,FL,NASSAU COUNTY
128061,FL,NASSAU COUNTY
700270,FL,NASSAU COUNTY
245124,FL,NASSAU COUNTY
444706,FL,NASSAU COUNTY
443526,FL,NASSAU COUNTY
998224,FL,NASSAU COUNTY
960757,FL,NASSAU COUNTY
727389,FL,NASSAU COUNTY
873299,FL,NASSAU COUNTY
881157,FL,NASSAU COUNTY
453935,FL,NASSAU COUNTY
313002,FL,DUVAL COUNTY
289820,FL,DUVAL COUNTY
844263,FL,DUVAL COUNTY
943277,FL,DUVAL COUNTY
411984,FL,DUVAL COUNTY
277436,FL,DUVAL COUNTY
461765,FL,DUVAL COUNTY
643484,FL,DUVAL COUNTY
758811,FL,DUVAL COUNTY
805255,FL,DUVAL COUNTY
870206,FL,DUVAL COUNTY
935677,FL,DUVAL COUNTY
586078,FL,DUVAL COUNTY
896829,FL,DUVAL COUNTY
982848,FL,DUVAL COUNTY
740295,FL,DUVAL COUNTY
100141,FL,DUVAL COUNTY
833818,FL,DUVAL COUNTY
667865,FL,DUVAL COUNTY
708885,FL,DUVAL COUNTY
950607,FL,DUVAL COUNTY
913315,FL,LAKE COUNTY
364546,FL,LAKE COUNTY
283068,FL,VOLUSIA COUNTY
946537,FL,VOLUSIA COUNTY
555590,FL,FLAGLER COUNTY
698118,FL,FLAGLER COUNTY
667609,FL,FLAGLER COUNTY
458103,FL,FLAGLER COUNTY
667939,FL,FLAGLER COUNTY
952149,FL,FLAGLER COUNTY
124100,FL,FLAGLER COUNTY
455522,FL,FLAGLER COUNTY
519259,FL,FLAGLER COUNTY
413009,FL,FLAGLER COUNTY
507702,FL,FLAGLER COUNTY
298283,FL,FLAGLER COUNTY
928851,FL,FLAGLER COUNTY
904303,FL,FLAGLER COUNTY
840987,FL,FLAGLER COUNTY
822182,FL,FLAGLER COUNTY
158494,FL,FLAGLER COUNTY
939043,FL,FLAGLER COUNTY
269951,FL,FLAGLER COUNTY
271453,FL,FLAGLER COUNTY
267229,FL,FLAGLER COUNTY
233553,FL,FLAGLER COUNTY
968849,FL,FLAGLER COUNTY
791144,FL,FLAGLER COUNTY
789006,FL,FLAGLER COUNTY
314982,FL,FLAGLER COUNTY
525972,FL,FLAGLER COUNTY
256609,FL,FLAGLER COUNTY
